MONATE_SEIT_EINFUEHRUNG_PROGRAMM_KOHORTE,KOHORTE,KOHORTENGROESSE,KOHORTENGROESSE_KUMULIERT,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_UNTER_20,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_20-29,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_30-39,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_40-49,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_50-59,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_60-69,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_70-79,BEVOELKERUNGSANTEIL_KUMULIERT_KOHORTE_80_ODER_AELTER,MONAT,ERSTER_MONAT_KOHORTE_FG,MONATE_SEIT_EXISTENZ_KOHORTE,IDENTIFIZIERTE_KUNDEN,RETENTIONRATE,ANZ_BONS,ABVERKAUF,UMSATZ,RABATT,RABATT_PROZENTUAL_VON_UMSATZ,EINGELOESTE_COUPONS
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201809,0,6,307.407400,83.838400,1148.148100,26142.17037037000,32981.444444444400,-671.62607407400,-2.03637556000,1062.963000
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201810,0,7,340.740700,92.929300,2077.777800,49290.93333333300,64041.888888888900,-1308.15222222200,-2.04265090400,2085.185200
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201811,0,8,314.814800,85.858600,1862.963000,43664.38888888900,57184.000000000000,-1286.29400000000,-2.24939493600,1733.333300
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201812,0,9,318.518500,86.868700,1859.259300,45700.24814814800,59216.851851851900,-862.08566666700,-1.45581137800,1288.888900
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201901,0,10,303.703700,82.828300,1840.740700,42674.41111111100,53520.222222222200,-918.52814814800,-1.71622633500,1340.740700
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201902,0,11,262.963000,71.717200,907.407400,20727.69629629600,25062.000000000000,-440.18081481500,-1.75636746800,674.074100
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201903,0,12,0.000000,0.000000,0.000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.000000
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201904,0,13,0.000000,0.000000,0.000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.000000
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201905,0,14,0.000000,0.000000,0.000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.000000
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201906,0,15,0.000000,0.000000,0.000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.000000
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201907,0,16,0.000000,0.000000,0.000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.000000
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201908,0,17,0.000000,0.000000,0.000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.000000
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201909,0,18,0.000000,0.000000,0.000000,0.00000000000,0.000000000000,0.00000000000,0.00000000000,0.000000
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201910,0,19,277.777800,75.757600,1411.111100,31957.54444444400,36853.851851851900,-886.88218518500,-2.40648437200,1188.888900
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201911,0,20,311.111100,84.848500,1977.777800,40565.94814814800,62329.592592592600,-936.98925925900,-1.50328154000,1074.074100
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,201912,0,21,300.000000,81.818200,1833.333300,42529.30000000000,54899.814814814800,-1054.04488888900,-1.91994252200,1085.185200
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,202001,0,22,314.814800,85.858600,1922.222200,40981.81481481500,52646.703703703700,-1007.46407407400,-1.91363182000,1096.296300
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,202002,0,23,311.111100,84.848500,2033.333300,45556.03703703700,55990.925925925900,-989.41614814800,-1.76710088600,1122.222200
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,202003,0,24,281.481500,76.767700,1725.925900,44341.18148148100,54995.814814814800,-1309.49311111100,-2.38107775200,1714.814800
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,202004,0,25,270.370400,73.737400,1796.296300,50959.28888888900,67753.074074074100,-1019.14329629600,-1.50420229700,1540.740700
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,202005,0,26,281.481500,76.767700,1788.888900,48935.62222222200,62778.851851851900,-946.81488888900,-1.50817490400,1633.333300
2,201804,366.666700,466.666700,0,0.0002615151666,0.00311689712,0.002584858063,0.002279408413,0.001955241436,0.0003929607629,0.0002296917995,202006,0,27,281.481500,76.767700,1900.000000,43283.11111111100,56857.074074074100,-918.01607407400,-1.61460308900,1585.185200
