MONATE_SEIT_EINFUEHRUNG_PROGRAMM_KOHORTE,MONAT,KOHORTE,ERSTER_MONAT_KOHORTE_FG,MONATE_SEIT_EXISTENZ_KOHORTE,KOHORTENGROESSE_INDEXIERT,KOHORTENGROESSE_KUMULIERT_INDEXIERT,IDENTIFIZIERTE_KUNDEN_INDEXIERT,RETENTIONRATE,UMSATZ_INDEXIERT,MONATLICHER_UMSATZ_INDEXIERT,UMSATZANTEIL_KOHORTE,ANZ_BONS_INDEXIERT,ABVERKAUF_INDEXIERT,RABATT_INDEXIERT,FREQUENZ_INDEXIERT,DURCHSCHNITTSBON_INDEXIERT,STUECKBON_INDEXIERT,UMSATZ_JE_KUNDE_INDEXIERT,ABVERKAUF_JE_KUNDE_INDEXIERT,RABATT_JE_KUNDE_INDEXIERT
25,201702,201611,0,3,38.13,233.91,19.70,51.664000,26.66,194.83,0.002318917300,27.33,22.50,79.66,138.76,97.54,82.31,135.35,114.22,404.41
25,201703,201611,0,4,38.13,233.91,20.08,52.667300,30.26,245.71,0.002086932700,31.21,25.22,83.43,155.42,96.96,80.79,150.69,125.57,415.49
25,201704,201611,0,5,38.13,233.91,18.26,47.900100,25.01,210.78,0.002010239400,25.97,21.16,60.48,142.20,96.28,81.47,136.91,115.85,331.15
25,201705,201611,0,6,38.13,233.91,16.53,43.350900,25.17,235.78,0.001808669300,25.80,21.49,39.10,156.06,97.56,83.29,152.25,129.99,236.54
25,201706,201611,0,7,38.13,233.91,16.27,42.672800,24.37,222.73,0.001853966100,24.59,21.62,41.31,151.16,99.08,87.92,149.77,132.90,253.89
25,201707,201611,0,8,38.13,233.91,15.28,40.064300,23.18,220.90,0.001778524300,23.80,21.29,41.43,155.78,97.43,89.45,151.77,139.35,271.25
25,201708,201611,0,9,38.13,233.91,15.08,39.542000,22.43,211.60,0.001796486800,23.06,20.09,30.24,152.95,97.28,87.12,148.79,133.25,200.57
26,201612,201612,1,0,40.21,241.90,40.21,100.000000,42.29,237.22,0.003020698400,36.02,31.65,124.22,89.58,117.38,87.85,105.15,78.69,308.89
26,201701,201612,0,1,40.21,241.90,20.73,51.551400,26.37,202.51,0.002206957000,26.38,21.47,45.64,127.24,99.99,81.38,127.22,103.54,220.16
26,201702,201612,0,2,40.21,241.90,20.25,50.357500,26.57,194.83,0.002310660200,26.81,22.22,74.35,132.37,99.11,82.87,131.19,109.70,367.12
26,201703,201612,0,3,40.21,241.90,20.49,50.944600,30.14,245.71,0.002078274900,29.96,24.71,74.42,146.25,100.58,82.49,147.09,120.64,363.27
26,201704,201612,0,4,40.21,241.90,18.29,45.486700,24.90,210.78,0.002001649000,25.11,20.72,51.60,137.26,99.16,82.52,136.11,113.27,282.08
26,201705,201612,0,5,40.21,241.90,16.62,41.337600,24.76,235.78,0.001779854900,24.91,20.97,33.25,149.84,99.42,84.20,148.97,126.16,200.03
26,201706,201612,0,6,40.21,241.90,16.35,40.655300,23.81,222.73,0.001811287900,23.90,20.94,33.99,146.17,99.62,87.63,145.61,128.09,207.92
26,201707,201612,0,7,40.21,241.90,15.58,38.739800,22.39,220.90,0.001717263900,22.49,20.28,35.79,144.39,99.52,90.18,143.69,130.20,229.74
26,201708,201612,0,8,40.21,241.90,15.05,37.424600,21.30,211.60,0.001706101500,21.68,18.74,26.36,144.02,98.28,86.44,141.55,124.49,175.12
27,201701,201701,1,0,24.23,246.72,24.23,100.000000,21.92,202.51,0.001834034200,20.09,17.20,49.07,82.91,109.11,85.61,90.46,70.97,202.50
27,201702,201701,0,1,24.23,246.72,13.40,55.307600,17.47,194.83,0.001519453400,17.98,14.59,47.19,134.16,97.17,81.16,130.36,108.89,352.10
27,201703,201701,0,2,24.23,246.72,12.86,53.086600,18.42,245.71,0.001270623200,18.74,15.12,43.99,145.73,98.29,80.67,143.23,117.55,341.98
27,201704,201701,0,3,24.23,246.72,11.65,48.089300,15.56,210.78,0.001250887900,16.06,13.01,29.63,137.84,96.87,81.01,133.53,111.67,254.25
27,201705,201701,0,4,24.23,246.72,10.36,42.738200,15.25,235.78,0.001095962700,15.43,12.89,19.74,149.00,98.83,83.55,147.25,124.48,190.60
27,201706,201701,0,5,24.23,246.72,10.13,41.801900,14.64,222.73,0.001114167000,14.64,12.77,19.46,144.52,100.04,87.21,144.58,126.03,192.13
27,201707,201701,0,6,24.23,246.72,9.49,39.183500,13.73,220.90,0.001053400800,13.95,12.35,20.54,146.96,98.41,88.49,144.63,130.04,216.35
27,201708,201701,0,7,24.23,246.72,9.17,37.860600,13.01,211.60,0.001041707100,13.32,11.42,15.07,145.18,97.67,85.75,141.79,124.49,164.29
28,201702,201702,1,0,26.84,252.06,26.84,100.000000,24.28,194.83,0.002111485200,22.78,19.36,74.11,84.90,106.56,84.97,90.47,72.14,276.17
28,201703,201702,0,1,26.84,252.06,15.14,56.426600,21.13,245.71,0.001456898800,22.12,17.22,49.20,146.08,95.50,77.84,139.51,113.71,324.92
28,201704,201702,0,2,26.84,252.06,13.06,48.670400,16.92,210.78,0.001360552100,17.87,14.02,32.99,136.82,94.70,78.46,129.57,107.36,252.61
28,201705,201702,0,3,26.84,252.06,11.60,43.224400,16.43,235.78,0.001180633600,17.29,13.92,20.15,149.09,94.99,80.46,141.62,119.96,173.68
28,201706,201702,0,4,26.84,252.06,10.93,40.732400,15.14,222.73,0.001151632800,15.58,13.14,20.02,142.51,97.17,84.36,138.48,120.21,183.18
28,201707,201702,0,5,26.84,252.06,10.18,37.945400,14.11,220.90,0.001082641300,14.53,12.72,21.33,142.73,97.10,87.49,138.60,124.87,209.47
28,201708,201702,0,6,26.84,252.06,9.75,36.318500,13.59,211.60,0.001088238000,13.82,11.92,13.84,141.79,98.33,86.22,139.43,122.26,142.00
29,201703,201703,1,0,27.83,257.59,27.83,100.000000,25.51,245.71,0.001759006800,24.07,19.86,68.64,86.49,105.95,82.48,91.64,71.34,246.62
29,201704,201703,0,1,27.83,257.59,13.89,49.917100,16.97,210.78,0.001364420500,18.48,14.21,31.40,133.03,91.82,76.88,122.16,102.28,225.99
29,201705,201703,0,2,27.83,257.59,12.11,43.524000,15.98,235.78,0.001148365000,17.06,13.55,20.95,140.81,93.67,79.46,131.90,111.89,172.91
29,201706,201703,0,3,27.83,257.59,11.63,41.789500,14.98,222.73,0.001139323400,15.67,13.02,19.01,134.71,95.57,83.10,128.75,111.95,163.45
29,201707,201703,0,4,27.83,257.59,10.46,37.566900,13.84,220.90,0.001061429600,14.66,12.52,20.80,140.19,94.40,85.38,132.33,119.69,198.93
29,201708,201703,0,5,27.83,257.59,9.95,35.766100,12.78,211.60,0.001023622600,13.54,11.25,13.56,136.02,94.40,83.06,128.40,112.98,136.19
30,201704,201704,1,0,20.29,261.63,20.29,100.000000,17.92,210.78,0.001440322200,17.22,14.14,34.72,84.90,104.02,82.08,88.31,69.68,171.13
30,201705,201704,0,1,20.29,261.63,10.04,49.473300,13.35,235.78,0.000959606000,14.79,11.37,16.37,147.37,90.27,76.86,133.03,113.28,163.07
30,201706,201704,0,2,20.29,261.63,9.09,44.817900,11.75,222.73,0.000893592500,12.71,10.35,14.62,139.82,92.39,81.41,129.18,113.83,160.77
30,201707,201704,0,3,20.29,261.63,8.29,40.864800,10.79,220.90,0.000827761600,11.70,9.79,15.15,141.15,92.22,83.63,130.16,118.04,182.76
30,201708,201704,0,4,20.29,261.63,7.77,38.303000,10.04,211.60,0.000804174900,10.84,8.93,11.19,139.53,92.62,82.35,129.23,114.90,144.02
31,201705,201705,1,0,18.06,265.22,18.06,100.000000,16.77,235.78,0.001205090900,16.58,13.94,20.85,91.79,101.16,84.10,92.86,77.20,115.46
31,201706,201705,0,1,18.06,265.22,9.38,51.943000,12.09,222.73,0.000920029300,13.01,10.65,13.43,138.67,92.97,81.88,128.92,113.55,143.16
31,201707,201705,0,2,18.06,265.22,7.88,43.659600,10.38,220.90,0.000795953200,11.30,9.36,13.33,143.32,91.83,82.82,131.61,118.70,169.04
31,201708,201705,0,3,18.06,265.22,7.42,41.103000,9.41,211.60,0.000753910100,10.25,8.34,8.88,138.08,91.86,81.34,126.84,112.32,119.68
32,201706,201706,1,0,18.36,268.87,18.36,100.000000,17.18,222.73,0.001307282100,16.83,14.58,21.91,91.68,102.09,86.60,93.60,79.40,119.33
32,201707,201706,0,1,18.36,268.87,9.45,51.458500,12.46,220.90,0.000955723900,14.20,11.53,17.88,150.29,87.75,81.22,131.88,122.07,189.29
32,201708,201706,0,2,18.36,268.87,8.40,45.782400,10.61,211.60,0.000849767900,11.97,9.54,10.59,142.39,88.66,79.75,126.25,113.56,125.99
33,201707,201707,1,0,17.49,272.35,17.49,100.000000,16.66,220.90,0.001278221600,16.43,14.78,23.76,93.91,101.44,89.95,95.27,84.48,135.82
33,201708,201707,0,1,17.49,272.35,8.54,48.823500,10.60,211.60,0.000849045400,12.24,9.50,11.85,143.33,86.62,77.64,124.15,111.29,138.76
34,201708,201708,1,0,15.13,275.36,15.13,100.000000,13.52,211.60,0.001082353900,13.68,11.57,14.28,90.44,98.76,84.57,89.32,76.49,94.35
